month,day,youtube_url,title,chapter_info,is_special
12,22,https://www.youtube.com/watch?v=JYiqmfnt9_E,베드로전서(1 Peter),베드로전서 1-5,0
12,23,https://www.youtube.com/watch?v=3cyKWF0K3yE,베드로후서(2 Peter),베드로후서 1-3,0
12,24,https://www.youtube.com/watch?v=36SAhm2QBK4,요한1서(1 John),요한1서 1-4,0
12,25,https://www.youtube.com/watch?v=csMDO79VfxQ,"요한1서(1 John),요한2서(2 John),요한3서(3 John),유다서(Jude)","요한1서 5,요한2서,요한3서,유다서",0
12,26,https://www.youtube.com/watch?v=62wJOQWihaw,요한계시록(Revelation),요한계시록 1-4,0
12,27,https://www.youtube.com/watch?v=P90JX-0GF8A,요한계시록(Revelation),요한계시록 5-8,0
12,28,https://www.youtube.com/watch?v=PJSC5KHUO4s,요한계시록(Revelation),요한계시록 9-12,0
12,29,https://www.youtube.com/watch?v=8vl-uG-tIoc,요한계시록(Revelation),요한계시록 13-16,0
12,30,https://www.youtube.com/watch?v=R5CWTmDxemw,요한계시록(Revelation),요한계시록 17-19,0
12,31,https://www.youtube.com/watch?v=U0D0y7q9EEY,요한계시록(Revelation),요한계시록 20-22,0
